Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,404 Spring Creek Road (US-RTH-UFU-2),404 Spring Creek Road,,Delano,TN,37325,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.23743,-84.55055,2025-01-28,314215,2025-01-28 03:39:50 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,964 Flat Fork Road (US-PTQ-VSS-1),964 Flat Fork Road,,Wartburg,TN,37887,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.12551,-84.50417,2025-01-28,314216,2025-01-28 03:39:54 UTC,,,,2023-03-14,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,964 Flat Fork Road (US-PTQ-VSS-2),964 Flat Fork Road,,Wartburg,TN,37887,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.12548,-84.50413,2025-01-28,314217,2025-01-28 03:39:54 UTC,,,,2023-03-14,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1245 Davy Crockett Park Road (US-8PG-BXN-2),1245 Davy Crockett Park Road,,Limestone,TN,37681,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.20715,-82.65866,2025-01-28,314218,2025-01-28 03:39:54 UTC,,,,2023-04-17,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1245 Davy Crockett Park Road (US-8PG-BXN-1),1245 Davy Crockett Park Road,,Limestone,TN,37681,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.20719,-82.65867,2025-01-28,314219,2025-01-28 03:39:54 UTC,,,,2023-04-17,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,71 Fiery Gizzard Rd  (US-LZ6-L4Z-1),71 Fiery Gizzard Rd,,Tracy City,TN,37387,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.25179,-85.74742,2025-01-28,314220,2025-01-28 03:39:55 UTC,,,,2023-03-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,120 Playground Loop (US-YAN-VML-2),120 Playground Loop,,Counce,TN,38326,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.0555028,-88.2384374,2025-01-28,314221,2025-01-28 03:39:55 UTC,,,,2023-03-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,120 Playground Loop (US-YAN-VML-1),120 Playground Loop,,Counce,TN,38326,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.0555028,-88.2384374,2025-01-28,314222,2025-01-28 03:39:55 UTC,,,,2023-03-15,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,71 Fiery Gizzard Rd  (US-LZ6-L4Z-2),71 Fiery Gizzard Rd,,Tracy City,TN,37387,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.25179,-85.74742,2025-01-28,314223,2025-01-28 03:39:56 UTC,,,,2023-03-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1020 Maurice Fields Dr (US-AU8-XHN-3),1020 Maurice Fields Dr,,Paris,TN,38242,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.28707,-88.30117,2025-01-28,314236,2025-01-28 03:40:21 UTC,,,,2023-07-07,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Champion Chevrolet Cadillac,3606 Bristol Hwy,,Johnson City,TN,37601,,866-816-7584,E,,Public,Mon 7:30am - 7:00pm; Tue 7:30am - 7:00pm; Wed 7:30am - 7:00pm; Thu 7:30am - 7:00pm; Fri 7:30am - 7:00pm; Sat 8:30am - 7:00pm,,,,,,,3,,EV Connect,https://www.evconnect.com,GPS,36.374631,-82.370192,2025-01-28,316144,2025-01-28 03:33:56 UTC,,,,2023-10-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tanger Outlets - Nashville Columbia DCFC,4060 Cane Ridge Parkway,,Nashville,TN,37013,,855-900-7584,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 7:00pm,,,,,,,2,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,36.033914,-86.644268,2025-01-28,316145,2025-01-28 03:16:14 UTC,,,,2023-10-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tanger Outlets - Nashville Coach DCFC,4060 Cane Ridge Parkway,,Nashville,TN,37013,,855-900-7584,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 7:00pm,,,,,,,2,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,36.034641,-86.645067,2025-01-28,316146,2025-01-28 03:16:12 UTC,,,,2023-10-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tanger Outlets - Nashville Claires,4060 Cane Ridge Parkway,,Nashville,TN,37013,,855-900-7584,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 7:00pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,36.033778,-86.645002,2025-01-28,316147,2025-01-28 03:16:11 UTC,,,,2023-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tanger Outlets - Nashville Express,4060 Cane Ridge Parkway,,Nashville,TN,37013,,855-900-7584,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 7:00pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,36.034403,-86.64694,2025-01-28,316148,2025-01-28 03:16:15 UTC,,,,2023-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tanger Outlets - Nashville Gap,4060 Cane Ridge Parkway,,Nashville,TN,37013,,855-900-7584,E,,Public,Mon 8:00am - 9:00pm; Tue 8:00am - 9:00pm; Wed 8:00am - 9:00pm; Thu 8:00am - 9:00pm; Fri 8:00am - 9:00pm; Sat 8:00am - 9:00pm; Sun 8:00am - 7:00pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,36.034987,-86.647462,2025-01-28,316149,2025-01-28 03:16:18 UTC,,,,2023-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tanger Outlets - Nashville Fossil DCFC,4060 Cane Ridge Parkway,,Nashville,TN,37013,,855-900-7584,E,,Public,Mon 8:00am - 9:00pm; Tue 8:00am - 9:00pm; Wed 8:00am - 9:00pm; Thu 8:00am - 9:00pm; Fri 8:00am - 9:00pm; Sat 8:00am - 9:00pm; Sun 8:00am - 7:00pm,,,,,,,2,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,36.03542,-86.646712,2025-01-28,316150,2025-01-28 03:16:16 UTC,,,,2023-10-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Vintage Edge,5833 Nolensville Pike,,Nashville,TN,37211,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,36.040726,-86.71423,2025-01-28,316487,2025-01-28 00:21:56 UTC,,,,2023-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1265 Interstate Dr (US-ZKV-CG2-1),1265 Interstate Dr,,Cookeville,TN,38501,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.140013,-85.5101635,2025-01-28,316527,2025-01-28 03:40:49 UTC,,,,2023-11-02,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1265 Interstate Dr (US-ZKV-CG2-2),1265 Interstate Dr,,Cookeville,TN,38501,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.1400005,-85.51019,2025-01-28,316528,2025-01-28 03:40:49 UTC,,,,2023-11-02,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1265 Interstate Dr (US-54G-8LP-1A),1265 Interstate Dr,,Cookeville,TN,38501,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,36.13986,-85.51021,2025-01-28,316529,2025-01-28 03:40:49 UTC,,,,2023-11-02,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1265 Interstate Dr (US-54G-8LP-1B),1265 Interstate Dr,,Cookeville,TN,38501,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,36.13985,-85.51015,2025-01-28,316530,2025-01-28 03:40:50 UTC,,,,2023-11-02,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1265 Interstate Dr (US-54G-8LP-1C),1265 Interstate Dr,,Cookeville,TN,38501,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,36.13991,-85.51013,2025-01-28,316531,2025-01-28 03:40:50 UTC,,,,2023-11-02,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1265 Interstate Dr (US-54G-8LP-2A),1265 Interstate Dr,,Cookeville,TN,38501,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,36.13991,-85.51017,2025-01-28,316532,2025-01-28 03:40:50 UTC,,,,2023-11-02,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1265 Interstate Dr (US-54G-8LP-2B),1265 Interstate Dr,,Cookeville,TN,38501,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,36.13992,-85.5102,2025-01-28,316533,2025-01-28 03:40:50 UTC,,,,2023-11-02,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1265 Interstate Dr (US-54G-8LP-2C),1265 Interstate Dr,,Cookeville,TN,38501,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,36.13993,-85.51024,2025-01-28,316534,2025-01-28 03:40:50 UTC,,,,2023-11-02,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1205-1299 Orchard Rd (US-3T7-32T-1),1205-1299 Orchard Rd,,Shadey Valley,TN,37688,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.5090665,-81.9472589,2025-01-28,316629,2025-01-28 03:40:52 UTC,,,,2023-11-02,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1205-1299 Orchard Rd (US-3T7-32T-2),1205-1299 Orchard Rd,,Shadey Valley,TN,37688,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.5090519,-81.9472723,2025-01-28,316630,2025-01-28 03:40:52 UTC,,,,2023-11-02,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Courtyard by Marriott - Alcoa,141 Furrow Way,,Alcoa,TN,37701,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,35.809392,-83.982232,2025-01-28,316668,2025-01-28 00:24:58 UTC,,,,2022-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LENOIR CITY CDJ POWER LINK 1,1206 East Broadway Street,,Lenoir City,TN,37772,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,35.798299,-84.254794,2025-01-28,316698,2025-01-28 02:18:47 UTC,,,,2023-11-04,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn & Suites - Tesla Supercharger,3451 Dickerson Pike,,Nashville,TN,37207,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,36.244436,-86.755338,2024-07-01,316894,2025-01-09 17:57:07 UTC,P,,,2023-11-02,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,2120 LOGISTICS NORTH,2120 Logistics Wy,North End of Building,Murfreesboro,TN,37127,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.770426,-86.358215,2025-01-28,317997,2025-01-28 02:18:49 UTC,,,,2023-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,2120 LOGISTICS SOUTH,2120 Logistics Wy,South end of the building,Murfreesboro,TN,37127,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.770251,-86.358107,2025-01-28,317998,2025-01-28 02:18:53 UTC,,,,2023-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Home2 Suites By Hilton Cookeville,970 S Jefferson Ave,,Cookeville,TN,38501,,1-800-636-0986,E,,Public,,,,,,,4,,,CHARGELAB,https://chargelab.co,GPS,36.14000878,-85.50003766,2025-01-28,318199,2025-01-28 04:35:47 UTC,,,,2023-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,River Rock Apartments,355 Walnut St,,Chattanooga,TN,37403,,423-206-9513,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4,,,AMPUP,https://ampup.io,GPS,35.05,-85.31,2023-12-13,319351,2024-01-31 22:07:01 UTC,P,,,2023-09-05,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Westgate Smoky Resort and Waterpark,915 Westgate Resorts Rd,,Gatlinburg,TN,37738,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,6,,,AMPUP,https://ampup.io,GPS,35.73,-83.52,2023-12-13,319461,2024-01-31 22:07:01 UTC,P,,,2023-09-28,,,,,J1772,US,,,,Privé,,private,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,BNA1,2909 Brick Church Pike building d,,Nashville,TN,37207,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,GPS,36.22,-86.78,2023-12-13,319467,2024-01-31 22:07:01 UTC,P,,,2023-09-26,,,,,J1772,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Tommy,27 Northumberland,,Nashville,TN,37215,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,GPS,36.09,-86.83,2023-12-13,319475,2024-01-31 22:07:01 UTC,P,,,2023-09-16,,,,,J1772,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Home2Suits By Hilton Olcoa Knoxville Airport,1864 Pauling Street,,Alcoa,TN,37701,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.796711,-83.988451,2025-01-28,319670,2025-01-28 00:10:56 UTC,,,,2023-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Vintage Cleveland,2388 Villa Drive,,Cleveland,TN,37312,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,35.20903,-84.88723,2025-01-28,319684,2025-01-28 00:28:19 UTC,,,,2023-11-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Lakeshore Park,5930 Lyons View Pike,,Knoxville,TN,37919,,865-215-4311,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,35.92449,-83.99386,2023-12-13,320999,2024-01-31 22:07:01 UTC,LG,,,2023-09-22,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pogue Creek Canyon State Natural Area - Astronomy Field,3899 Pickett Park Hwy,,Jamestown,TN,38556,,,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,36.52193,-84.81752,2023-12-13,321001,2024-01-31 22:07:01 UTC,SG,,,2023-10-05,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,Window Cliffs State Natural Area,8400 Old Cane Creek Rd,,Baxter,TN,38544,,931-432-5312,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,36.05347,-85.62141,2023-12-13,321002,2024-01-31 22:07:01 UTC,SG,,,2023-10-05,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,East Tennessee Ford - Plug & Charge,2774 North Main Street,,Crossville,TN,38555,,888-998-2546,T,2023-12-01,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,35.984985,-85.0375955,2025-01-28,321186,2025-01-28 00:26:54 UTC,,,,2023-04-12,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Vintage Franklin,883 Oak Meadow Dr.,,Franklin,TN,37064,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,35.90788416666911,-86.82907701918845,2025-01-28,321324,2025-01-28 00:31:36 UTC,,,,2023-08-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HOLSTONELECTRIC CHURCH HILL-1,219 S Central Ave,Holston EC west parking lot,Church Hill,TN,37642,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,36.517363,-82.707455,2025-01-28,321477,2025-01-28 02:27:21 UTC,,,,2023-12-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HOLSTONELECTRIC CHURCH HILL-2,219 S Central Ave,Holston EC west parking lot,Church Hill,TN,37642,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,36.517449,-82.707476,2025-01-28,321478,2025-01-28 02:27:22 UTC,,,,2023-12-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,82 Beach Rd. (US-7TS-HRR-1),82 Beach Rd.,,Rock Island,TN,38581,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.8103807,-85.6376767,2025-01-28,321521,2025-01-28 03:40:58 UTC,,,,2023-12-04,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1300 Cordell Hull Memorial Drive (US-62T-24C-1),1300 Cordell Hull Memorial Drive,,Byrdstown,TN,38549,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.5826815,-85.1847995,2025-01-28,321522,2025-01-28 03:40:58 UTC,,,,2023-12-05,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,82 Beach Rd. (US-7TS-HRR-2),82 Beach Rd.,,Rock Island,TN,38581,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.8103823,-85.6377019,2025-01-28,321523,2025-01-28 03:41:00 UTC,,,,2023-12-04,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1300 Cordell Hull Memorial Drive (US-62T-24C-2),1300 Cordell Hull Memorial Drive,,Byrdstown,TN,38549,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.5826535,-85.1847958,2025-01-28,321524,2025-01-28 03:41:00 UTC,,,,2023-12-05,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,460 Ozier Rd. (US-RQ2-YM6-1),460 Ozier Rd.,,Pinson,TN,38581,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.5001497,-88.6764546,2025-01-28,322267,2025-01-28 03:40:58 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,460 Ozier Rd. (US-RQ2-YM6-2),460 Ozier Rd.,,Pinson,TN,38581,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.500141,-88.6764915,2025-01-28,322268,2025-01-28 03:40:58 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,328 Cedar Forest Road (US-9E7-UCG-1),328 Cedar Forest Road,,Lebanon,TN,37090,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.0851453,-86.3237321,2025-01-28,322269,2025-01-28 03:40:58 UTC,,,,2023-12-05,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,328 Cedar Forest Road (US-9E7-UCG-2),328 Cedar Forest Road,,Lebanon,TN,37090,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.0851334,-86.3237875,2025-01-28,322270,2025-01-28 03:40:58 UTC,,,,2023-12-05,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
